#============================================================================
# Opacities computed by OpTool        <a^n>=  9.9572E-1  1.9431E+0  7.9257E+0
# Method:   DHS  fmax=  0.000
# Parameters:
#   amin [um]=      0.500 amax [um]=   1000.000  na  =   50    apow=   3.0    
#   lmin [um]=      0.100 lmax [um]=   1000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax=  0.0    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.500  7.87  ./static/opticalconstants/lnk/fe-cryst.lnk
#  core    0.500  2.26  ./static/opticalconstants/lnk/c-crsty.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.51  mixture of  2 materials
#----------------------------------------------------------------------------
# Command: optool ./static/opticalconstants/lnk/fe-cryst.lnk 0.5 7.87 \
#   ./static/opticalconstants/lnk/c-crsty.lnk 0.5 2.26 -dhs 0.5 -a 0.5 \
#   1000.0 3.0 -l 0.1 1000.0 -fmax 0
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   4.319679E+01   1.071300E+01   1.786700E+01   5.635193E-01
   4.454813E+01   1.051463E+01   1.790505E+01   5.579905E-01
   4.594173E+01   1.031547E+01   1.793693E+01   5.525708E-01
   4.737893E+01   1.011760E+01   1.796244E+01   5.473139E-01
   4.886110E+01   9.924291E+00   1.797982E+01   5.423025E-01
   5.038963E+01   9.732729E+00   1.799202E+01   5.374257E-01
   5.196597E+01   9.544200E+00   1.799789E+01   5.326792E-01
   5.359163E+01   9.359654E+00   1.799640E+01   5.280822E-01
   5.526815E+01   9.177795E+00   1.798907E+01   5.236114E-01
   5.699711E+01   9.000856E+00   1.797720E+01   5.193176E-01
   5.878016E+01   8.829965E+00   1.795883E+01   5.152083E-01
   6.061899E+01   8.660679E+00   1.793582E+01   5.111396E-01
   6.251534E+01   8.494365E+00   1.790839E+01   5.071426E-01
   6.447102E+01   8.334841E+00   1.787518E+01   5.033248E-01
   6.648788E+01   8.176131E+00   1.784025E+01   4.995582E-01
   6.856783E+01   8.022666E+00   1.780136E+01   4.959237E-01
   7.071285E+01   7.872779E+00   1.775754E+01   4.923453E-01
   7.292497E+01   7.726710E+00   1.770927E+01   4.888318E-01
   7.520629E+01   7.584480E+00   1.765856E+01   4.854096E-01
   7.755898E+01   7.443898E+00   1.760716E+01   4.820471E-01
   7.998527E+01   7.308853E+00   1.755075E+01   4.788020E-01
   8.248747E+01   7.176724E+00   1.749113E+01   4.755814E-01
   8.506793E+01   7.046603E+00   1.742963E+01   4.723748E-01
   8.772913E+01   6.918197E+00   1.736679E+01   4.692034E-01
   9.047357E+01   6.795477E+00   1.730129E+01   4.661728E-01
   9.330387E+01   6.674626E+00   1.723409E+01   4.631739E-01
   9.622271E+01   6.555452E+00   1.716432E+01   4.601611E-01
   9.923286E+01   6.439431E+00   1.709225E+01   4.571793E-01
   1.023372E+02   6.324381E+00   1.701928E+01   4.542105E-01
   1.055386E+02   6.213014E+00   1.694552E+01   4.513411E-01
   1.088402E+02   6.105050E+00   1.686950E+01   4.485310E-01
